text,star,app_id,reviewDate
Very nice Mitron India app it is very useful app it is very good app,5,com.mitron.tv,18/03/21
sirajulmolla,5,com.mitron.tv,18/03/21
Do,5,com.mitron.tv,18/03/21
good,5,com.mitron.tv,18/03/21
👍,5,com.mitron.tv,18/03/21
।Good app,5,com.mitron.tv,18/03/21
thanks mitron,4,com.mitron.tv,17/03/21
Best app,5,com.eyecon.global,18/03/21
Nice app,5,com.eyecon.global,18/03/21
Nice app,5,com.eyecon.global,18/03/21
Nice,3,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
Very helpful,5,com.eyecon.global,18/03/21
Nice app,5,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
ভালো লাগছে আমার😍🥰,5,com.eyecon.global,18/03/21
D j Raaz kushwaha,5,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
Bad wrong person show,1,com.eyecon.global,18/03/21
Nice,5,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
Good luck,5,com.eyecon.global,18/03/21
Best application,5,com.eyecon.global,18/03/21
GOOD APPS,5,com.eyecon.global,18/03/21
Good apps,5,com.eyecon.global,18/03/21
Good apps,5,com.eyecon.global,18/03/21
Outstanding app,5,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
Supper,1,com.eyecon.global,18/03/21
"Very happy, nice",5,com.eyecon.global,18/03/21
Good app,3,com.eyecon.global,18/03/21
Gd,5,com.eyecon.global,18/03/21
Karankumar,5,com.eyecon.global,18/03/21
Nice,5,com.eyecon.global,18/03/21
Nice,5,com.eyecon.global,18/03/21
Super,5,com.eyecon.global,18/03/21
Super,5,com.eyecon.global,18/03/21
Nice,5,com.eyecon.global,18/03/21
மாற்றம் ஒன்றே மாறாதது!,5,com.eyecon.global,18/03/21
Some number not identify .,2,com.eyecon.global,18/03/21
Nice to use,5,com.eyecon.global,18/03/21
Better than true caller,5,com.eyecon.global,18/03/21
Awesome apps,5,com.eyecon.global,18/03/21
Good,1,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
nic app,5,com.eyecon.global,18/03/21
Very good,5,com.eyecon.global,18/03/21
Good luck,5,com.eyecon.global,18/03/21
Really good,5,com.eyecon.global,18/03/21
Am tired it's too much lazy app .... Many times I try to download this app but its impossible guys only time wasted,1,com.eyecon.global,18/03/21
Best,5,com.eyecon.global,18/03/21
Nice,5,com.eyecon.global,18/03/21
Awesome you will get picture and name of unknown contact,5,com.eyecon.global,18/03/21
Fantastic,5,com.eyecon.global,18/03/21
Very nice,5,com.eyecon.global,18/03/21
Good,5,com.eyecon.global,18/03/21
Very good,5,com.eyecon.global,18/03/21
Caller identity not good,3,com.eyecon.global,18/03/21
Very nice app,5,com.eyecon.global,18/03/21
Mukeshkalena,5,com.eyecon.global,18/03/21
I love it,5,com.eyecon.global,17/03/21
good thats good,5,com.eyecon.global,17/03/21
Thx,5,com.hitrolab.audioeditor,18/03/21
Thank,4,com.hitrolab.audioeditor,18/03/21
Good,5,com.hitrolab.audioeditor,18/03/21
Its really good,5,com.hitrolab.audioeditor,18/03/21
Super,5,com.hitrolab.audioeditor,18/03/21
fun!,5,air.com.hypah.io.slither,17/03/21
I have been unable to Download the app,1,com.hitrolab.audioeditor,18/03/21
5 points for ease of use + fun doing it and great results. Zero or one star for excessive advertisements that can last for a very long time. More than any app I've ever used. I'll say 4 to not ruin their average.,3,com.hitrolab.audioeditor,18/03/21
SO EASY,4,com.hitrolab.audioeditor,18/03/21
Like it,5,com.hitrolab.audioeditor,18/03/21
Good,5,com.hitrolab.audioeditor,18/03/21
Radical!,5,com.hitrolab.audioeditor,18/03/21
Nice app,5,com.hitrolab.audioeditor,18/03/21
It's worth the download and it's okay for music editors. It made me a music editing pro in few minutes of its visual tutorial.,5,com.hitrolab.audioeditor,18/03/21
Nice app,5,com.hitrolab.audioeditor,18/03/21
Op app,4,com.hitrolab.audioeditor,18/03/21
"Really nice and easy to produce music, Thanks alot for this wonderful app.",5,com.hitrolab.audioeditor,18/03/21
يغوز بأحسن برنامج,5,com.hitrolab.audioeditor,18/03/21
The best.... Deserve 5star.,5,com.hitrolab.audioeditor,18/03/21
best interface,4,com.hitrolab.audioeditor,18/03/21
Nc one,5,com.hitrolab.audioeditor,18/03/21
It's really good,5,com.hitrolab.audioeditor,18/03/21
Good,5,com.hitrolab.audioeditor,18/03/21
"Give it a scrub function with a v-jogwheel and I will go pro. Until then, I am better off editing with my 20 years old stand alone gear.",3,com.hitrolab.audioeditor,17/03/21
Nice app,5,com.hitrolab.audioeditor,17/03/21
I hardly recommend this app,5,com.hitrolab.audioeditor,17/03/21
Kwa san,5,com.hitrolab.audioeditor,17/03/21
Very nice app we can perform our talent,5,com.hitrolab.audioeditor,17/03/21
Good,4,com.msf.emt.mobile,18/03/21
Good,5,com.msf.emt.mobile,18/03/21
Very handy app.,5,com.msf.emt.mobile,18/03/21
Plz update the app...ishme share buy karte vakt....ye show nhi hota ki aap kitne share kharid sakte ho .....ya kharid rhe shares ki value kya hogi....plz ye function add kro,3,com.msf.emt.mobile,18/03/21
Best,5,com.msf.emt.mobile,18/03/21
W@wtaea wer aawwaaaaa aw,2,com.msf.emt.mobile,18/03/21
V.v.v. good.,5,com.msf.emt.mobile,18/03/21
App not open properly,1,com.msf.emt.mobile,18/03/21
It was good to see the customer service support that came to my aid when I needed it. Thank you for your support. Very well-liked.,5,com.msf.emt.mobile,18/03/21
"Edelweiss is the only app with so many investment options. Insurance, mutual funds, and nps are all provided by this app.",5,com.msf.emt.mobile,18/03/21
One of the best applications for saving money currently available. It's easy to use and understand.,5,com.msf.emt.mobile,18/03/21
"Thank you for your assistance and guidance on the aap, Shubham. It was incredibly helpful. Let us look forward to making edelweiss capital investments.",5,com.msf.emt.mobile,18/03/21
This app is fantastic. The rating will be updated to 5 once support for larger iPhone devices is added.,5,com.msf.emt.mobile,18/03/21
"I've discovered that, as seen in this app, the fund value differs from the direct statements received from you, which he considers houses. Please explain.",5,com.msf.emt.mobile,18/03/21
Mr. Shubhamsingh (Mutualfundsalesteam) provides solid support as well as a cooperative demeanor.,5,com.msf.emt.mobile,18/03/21
"This is a great app. It's easy to use. Insightful to the max. It's all in one app. All of the information was presented in a very friendly and helpful manner. Beginners will benefit from the education and awareness of funding. Since the end user of society has a great user experience, the Edelweiss team's hard work is easily understood after only one use of the app.",5,com.msf.emt.mobile,18/03/21
"It is, in my opinion, the best investment app.",5,com.msf.emt.mobile,18/03/21
"However, I believe that the delta change for each SIP for the previous day should also be included.",5,com.msf.emt.mobile,18/03/21
"I recently downloaded the app and attempted to process the loan. It was quite easy, and Apoorv Pandey of the Edelweiss team was particularly helpful in guiding me through the process; he put in a lot of effort and followed up thoroughly. I wish him the best of luck and am grateful for their advice. The app I would strongly say is",5,com.msf.emt.mobile,18/03/21
This is a great app. It's easy to use.,5,com.msf.emt.mobile,18/03/21
A fantastic and well-designed program for saving and investing.,5,com.msf.emt.mobile,18/03/21
"This app is great for investing in a convenient manner with only a few taps!! When I use this app, I see a lot of options for exploring and handling both internal and external investments in one place. Guys with apps are awesome!! It's a good idea to include NSDL transactions as well, if possible.",5,com.msf.emt.mobile,18/03/21
"It's extremely user-friendly. Their KYC system was fantastic. Making a submission to every official. All was done online and without the use of a broker, so it was very simple and there were no hard copies.",5,com.msf.emt.mobile,18/03/21
This is a service that I enjoy using. An interface with a lot of versatility.,5,com.msf.emt.mobile,18/03/21
"It is, in my opinion, the best investment app.",5,com.msf.emt.mobile,18/03/21
"This app is great, and it allows you to easily find the best mutual fund investment fund for you.",5,com.msf.emt.mobile,18/03/21
"It has evolved over time to become more exciting, useful, and informative as new features have been added. Furthermore, the inclusion of NPS has increased its value by allowing all investment and other needs to be placed on a single platform.",5,com.msf.emt.mobile,18/03/21
I'd like to express my desire to see our lives improve in the coming days as a result of this app.,5,com.msf.emt.mobile,18/03/21
"Option chain is not showing anywhere. If anyone search BANKNIFTY, then you must show different strike price with its price. Please add this features.",2,com.msf.emt.mobile,18/03/21
The features of this application are so special in their own right that I want to invest in it.,5,com.msf.emt.mobile,18/03/21
The software is extremely useful for investment purposes and is effective in a variety of ways.,5,com.msf.emt.mobile,18/03/21
"The program is far too easy to use, and the user interface is also far too easy to use.",5,com.msf.emt.mobile,18/03/21
It's a wonderful app with lots of features that allows you to invest in insurance mutual funds quickly. The navigation is simple to use and provides daily updates.,5,com.msf.emt.mobile,18/03/21
User-Interface Architecture Simplicity... I've been using this service for the past three years. Absolutely stunning...,5,com.msf.emt.mobile,18/03/21
